"cytoRiskIntermediate"	"cytoRiskPoor"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"HUS1|3364_calculated"	0.0944446711509782	-0.268577410490896	4.01339197581598	20.9057201447756	7.12644687609196e-09	3.59939555476554e-07
"ZKSCAN5|23660_calculated"	-0.0259233469971564	-0.311548372174918	5.97952083125814	20.8864133666709	7.23853615170412e-09	3.6468000395525e-07
"EDN3|1908_calculated"	-0.330683833400638	-0.378880443775236	5.99065037096628	20.8808687846611	7.27105466671383e-09	3.65397900474732e-07
"CHRDL1|91851|2of2_calculated"	0.281600830160307	1.34297488749568	6.23413406534833	20.8690276051016	7.3409977804409e-09	3.67988212046613e-07
"HPGD|3248_calculated"	-0.377252074377862	1.00525935206893	5.5435797828392	20.805797870622	7.72616552279786e-09	3.863275915537e-07
"CYTL1|54360_calculated"	-2.49369099253319	-1.93535962592669	3.77706603730326	20.7796157852251	7.89158104577649e-09	3.925609095778e-07
"LOC728989|728989_calculated"	0.724531858017226	0.970590872116591	7.4662184531377	20.7767516278318	7.90989246817747e-09	3.925609095778e-07
"TRIM71|131405_calculated"	-1.17729176871442	-0.435748029440375	5.13143742367989	20.7752875532836	7.91926932957266e-09	3.925609095778e-07
"PPARGC1A|10891_calculated"	0.588328922935592	0.12347073194425	2.898067000025	20.7737180504156	7.92933390677622e-09	3.925609095778e-07
"ZNF532|55205_calculated"	0.618855514807393	0.881430254544422	6.73264794591116	20.7638977933453	7.99260154600358e-09	3.93744408386513e-07
"SPRY2|10253_calculated"	-1.267840505743	-0.734903183893884	7.26154754206579	20.7638961989018	7.99261185965323e-09	3.93744408386513e-07
"DDOST|1650_calculated"	-0.495401359830711	-0.444479659359483	3.05683837405744	20.7472853523006	8.10079288083016e-09	3.98093263905366e-07
"ITGB4|3691_calculated"	-0.901566308481496	-0.796404396562242	2.26802712121198	20.7278665592769	8.22914040040723e-09	4.02891121933952e-07
"ZNF275|10838_calculated"	0.240529106783668	0.535006796790275	3.95353406405199	20.7262354070591	8.24001460535695e-09	4.02891121933952e-07
"TNF|7124_calculated"	-1.22708966590993	-1.11856895570146	4.91430554087009	20.7234144488436	8.25885505689316e-09	4.02891121933952e-07
"PTGFR|5737_calculated"	0.417198293232642	0.0574403788156405	6.30166338149982	20.6992971554574	8.4217171857464e-09	4.09121893729902e-07
"SNORD114-31|767612_calculated"	-0.167053304893112	-0.191682409179929	2.93326939356181	20.6984510264626	8.42748963635416e-09	4.09121893729902e-07
"GSG1|83445_calculated"	-0.200953581331575	-0.221740607118268	2.32524268381979	20.6320790467185	8.89298827225993e-09	4.30674717756588e-07
"SNORD114-12|767590_calculated"	-0.144816459216572	-0.189354444119552	4.00567563756347	20.5930684349723	9.17863717492523e-09	4.42637218714989e-07
"C4orf38|152641_calculated"	-0.10575580447601	-0.13804683148786	3.92436243018958	20.5919276445351	9.18712866339125e-09	4.42637218714989e-07
"THAP10|56906_calculated"	0.336349442529169	0.258415185239432	3.69432519697477	20.5893434117595	9.2063938295803e-09	4.42637218714989e-07
"LOXL3|84695_calculated"	-0.654829927992612	-0.428125278238946	2.53462443473471	20.5819588745237	9.2616702170724e-09	4.44227016814544e-07
"CCDC6|8030_calculated"	0.519917616958084	0.584878173503649	3.96010883961201	20.5514209331456	9.49384693466163e-09	4.54273762057816e-07
"KCNH4|23415_calculated"	0.218235667495723	0.469176340575683	5.82874870958667	20.546284710693	9.53347146331502e-09	4.55081056653374e-07
"ARPC1A|10552_calculated"	0.235059113055106	-0.214332050359508	2.25858523690614	20.536740415447	9.60754778671864e-09	4.57525150671809e-07
"SNORD113-9|767569_calculated"	-0.181012491223857	-0.215699694246033	4.85346918713169	20.5216742659954	9.72566761340284e-09	4.62050066355511e-07
"NOG|9241_calculated"	-1.25577580340539	-0.221258581047722	4.24050572442714	20.5016788979637	9.88470441586227e-09	4.68492827065548e-07
"CD58|965_calculated"	-0.748841794005798	-0.57196764361076	4.51761173270437	20.4947773100271	9.94020592733352e-09	4.70009595159806e-07
"HES3|390992_calculated"	-0.0989461360313293	-0.136884656859486	2.30948643414589	20.45766164138	1.02441353451905e-08	4.83238092073477e-07
"RAB39B|116442_calculated"	0.313515869181356	0.47954195335856	5.57145673924741	20.4476306396976	1.03278779900317e-08	4.86042088655585e-07
"FZD6|8323_calculated"	0.340653646709925	1.27393794788027	2.75128685293622	20.4408349917742	1.03850037406386e-08	4.87583239005896e-07
"SUSD3|203328_calculated"	0.441992377025667	1.3881921376108	2.88791877525373	20.4133608153153	1.0619234426027e-08	4.97412898723575e-07
"COG5|10466_calculated"	0.158070116499201	-0.271832733105346	7.09558793215374	20.3860978899044	1.08569466203272e-08	5.07359320918609e-07
"LOC285830|285830_calculated"	0.548220481461329	0.738664024657041	5.31242219280971	20.3715554181782	1.09859397402799e-08	5.12190631108017e-07
"MBP|4155_calculated"	0.497180572060181	0.367344473308655	2.11716651268001	20.3333548223884	1.1332215823854e-08	5.2710615975094e-07
"BAG3|9531_calculated"	0.540163663787905	0.914800426446391	2.11456346107581	20.3053201771272	1.15933464427139e-08	5.38001211602599e-07
"NOD1|10392_calculated"	-0.276935096900357	-0.492559947574273	5.27321399955072	20.2936231390496	1.17040908666181e-08	5.40641147139602e-07
"TRH|7200_calculated"	-2.6346590447982	-2.29489155821919	2.11959550838729	20.2936016163507	1.17042956207913e-08	5.40641147139602e-07
"EFNA1|1942_calculated"	-0.372673452628392	0.52431762521117	2.17585684239837	20.2742279381268	1.18900825018774e-08	5.47047164646429e-07
"TXLNA|200081_calculated"	-0.287802868858875	-0.129417956135596	3.5560024318092	20.2734421103938	1.18976809470125e-08	5.47047164646429e-07
"TSC22D4|81628_calculated"	-0.360532529129407	-0.751148961662439	2.12046412615917	20.2346684179807	1.22787613578847e-08	5.63274096144613e-07
"WIPI2|26100_calculated"	0.0202329362310203	-0.268915262495036	2.18114957120842	20.2298419387593	1.23270536749148e-08	5.64195424604051e-07
"SKP1|6500_calculated"	0.190866656109632	-0.199883418038549	2.21172194312675	20.2213348297191	1.24126414499772e-08	5.6681562018492e-07
"LAMC3|10319_calculated"	-0.890897516166348	-0.89926647517289	4.36826365335623	20.2073389173054	1.25547604377209e-08	5.71999461309465e-07
"RRAGD|58528_calculated"	-0.906025284436604	-0.617824680860622	4.22517302107713	20.1970414178189	1.26603744295018e-08	5.75500338555605e-07
"SEMA4F|10505_calculated"	0.25254702727613	0.43058533185737	7.11981655576133	20.1864640477668	1.27697945109243e-08	5.79157959213145e-07
"AP4M1|9179_calculated"	-0.0866215486589792	-0.417348962954438	3.85083436273366	20.1771456900692	1.28669826762052e-08	5.82245521508551e-07
"CLCN5|1184_calculated"	0.656433413488077	0.522029636991515	3.04143338323599	20.173863681229	1.29013910716352e-08	5.82484701633807e-07
"CNIH3|149111_calculated"	-0.262808742616273	-0.307775069334291	5.31072652290039	20.1605511907004	1.30419154221979e-08	5.87503041349957e-07
"TMC8|147138_calculated"	0.716811623296753	1.00888495444716	2.1177651566424	20.1522560781895	1.31302589958147e-08	5.89152100656994e-07
"KIAA0125|9834_calculated"	1.96813370247502	2.34463247443475	3.62359388361671	20.1515847628065	1.31374349729023e-08	5.89152100656994e-07
"AZGP1|563_calculated"	-0.315624462327983	-0.360596953918884	4.65522658898592	20.1311342987284	1.33579500277302e-08	5.97519245661293e-07
"ZBED2|79413_calculated"	-1.00623081551894	-1.33121784833705	9.23887194928558	20.1287628702091	1.33837619147172e-08	5.97519245661293e-07
"ARMCX1|51309_calculated"	-0.603598947987726	0.0779193746298591	2.51204139854857	20.1254131181321	1.34203083704286e-08	5.97816453712569e-07
"EEF2K|29904_calculated"	-0.46587101019716	-0.403282045913375	5.63490079046496	20.0974181720575	1.37297124277037e-08	6.10239951703336e-07
"SDSL|113675_calculated"	0.915382432563239	0.463041359427897	3.40150886486926	20.0793024693072	1.39337647772956e-08	6.17936206897316e-07
"DDX19B|11269_calculated"	0.0660037906943063	-0.235780991705702	4.65053562800412	20.0589329080079	1.41668703229236e-08	6.26884011789371e-07
"ST18|9705_calculated"	-1.40084736816839	-1.49289371695291	5.36547066258446	19.9989082702735	1.48769764754736e-08	6.56852994450213e-07
"GAS2L3|283431_calculated"	0.522290761739939	0.507493119221884	2.12579359275043	19.9910688052048	1.49723398821122e-08	6.59607422868117e-07
"SYNJ2|8871_calculated"	0.0432593169034512	0.802553931185971	2.1587246503454	19.8858167230681	1.63142132917228e-08	7.17144131973072e-07
"ZMAT2|153527_calculated"	0.00813232160001544	-0.483139849706226	6.48085537163591	19.8818973724749	1.63664666090159e-08	7.17863374225716e-07
"MSLNL|401827_calculated"	-0.181206207216412	-0.240887825283067	2.46496291183464	19.8709417602282	1.65134279560546e-08	7.22724447590915e-07
"LOC729603|729603_calculated"	0.601054573238061	0.76331002442667	2.35101450531104	19.8605600891638	1.66539217975709e-08	7.27281855618375e-07
"LOC728613|728613_calculated"	0.3450487903063	0.195412857687533	4.93653075309232	19.8440920658368	1.68792655985825e-08	7.35094469616092e-07
"DNMT3B|1789_calculated"	0.77986047267389	1.3526679125321	3.68379714339125	19.8407253074781	1.69257137123022e-08	7.35094469616092e-07
"RINL|126432_calculated"	0.652796693373729	0.551777899761929	2.87936623233148	19.8394688970493	1.69430803706324e-08	7.35094469616092e-07
"TSLP|85480_calculated"	0.379412600948261	0.226723988435254	4.9559295580773	19.8330312497289	1.70323475111933e-08	7.35985874125035e-07
"SNX22|79856_calculated"	-0.665158552263313	-0.737272731019461	3.94587766791967	19.8326807640204	1.70372211249383e-08	7.35985874125035e-07
"GPR173|54328_calculated"	0.451877887869907	1.07064021539339	3.83748147125207	19.8155883155746	1.72766165091219e-08	7.44718980170145e-07
"ARF5|381_calculated"	-0.0413676063420917	-0.577712538441452	5.73128436618689	19.8006104539624	1.74891906748879e-08	7.52260865996632e-07
"OAT|4942_calculated"	0.732338174754732	1.05760511066695	3.59692344350142	19.7236105095922	1.8624510303355e-08	7.99375172912882e-07
"SFXN1|94081_calculated"	0.47758994216784	0.803214749186754	2.1456033758553	19.7081174135677	1.88618062046281e-08	8.07826522267167e-07
"C6orf103|79747_calculated"	-0.0686271572719781	-0.113598412732165	3.90534587558672	19.6958107521929	1.90524753673072e-08	8.14249059447674e-07
"AKR1B1|231_calculated"	1.07254491622271	0.869849524070957	4.62173595311471	19.6552416478802	1.96949349911298e-08	8.39911289461806e-07
"PDLIM5|10611_calculated"	0.774585018572632	0.77704713102546	6.46209043417338	19.6394482055771	1.99509289605066e-08	8.48735224325875e-07
"NAB2|4665_calculated"	-0.654816237495692	-0.660922700289365	2.11667693961895	19.6372567312965	1.99867151971145e-08	8.48735224325875e-07
"SLC46A3|283537_calculated"	0.532741244507392	0.267832176954625	4.89317730336642	19.6189602729376	2.02880369015584e-08	8.59705563703538e-07
"SNORD114-18|767596_calculated"	-0.285430194639311	-0.316878829813416	4.93121780145477	19.6094938094627	2.04457380356235e-08	8.64556461840391e-07
"MAPK10|5602_calculated"	-0.139503038029085	-0.17078597196602	2.52908549529845	19.6053184567827	2.05156883826957e-08	8.65684142072356e-07
"SERPINE1|5054_calculated"	-1.11545644906897	-0.923614766912327	2.14875497902739	19.5843155399621	2.08712418813231e-08	8.78833071301778e-07
"SNORD114-3|767579_calculated"	-0.755838011283775	-0.72459671242612	2.3949468490188	19.5804389890194	2.09375452614426e-08	8.79772778937211e-07
"ZSWIM7|125150_calculated"	-0.186893698607234	-0.497953637037966	6.53531547902288	19.5756607127342	2.10195646803721e-08	8.81367532855602e-07
"TAX1BP1|8887_calculated"	0.00499789487849313	-0.546163377757276	2.20329217944014	19.5614926384915	2.12646758563996e-08	8.89779878250727e-07
"TSGA13|114960_calculated"	0.0084907124130986	-0.159519126848472	3.35839350745187	19.5424952204451	2.15978792270813e-08	9.01835453905746e-07
"POLN|353497_calculated"	0.0827656820864991	0.289468058988726	2.19055809578552	19.5379046280492	2.16791845687443e-08	9.03344521998862e-07
"GLIS3|169792_calculated"	-0.434579442088592	-0.461896494428635	2.11614371938933	19.533814508743	2.17518866241959e-08	9.04489572495929e-07
"CAPN5|726_calculated"	0.340472751308828	0.218210215876232	2.18076448626604	19.5256594787752	2.18975794480688e-08	9.08658685769345e-07
"SNORD114-6|767582_calculated"	-0.293450327355093	-0.314033913262242	2.12488748928706	19.5211126617151	2.1979238249106e-08	9.10158890725403e-07
"FXYD1|5348_calculated"	-0.59622776545093	-0.574845140668487	2.29124192440587	19.4768892622208	2.27897156577918e-08	9.41770873701432e-07
"TIGD7|91151_calculated"	-0.127953047686514	0.295205958816682	2.11481764348388	19.470606134348	2.2907293075748e-08	9.43961539978445e-07
"DGKG|1608_calculated"	-0.703820213354393	-0.891773630492332	2.42690750102667	19.4684985153335	2.29468706267392e-08	9.43961539978445e-07
"ZNF394|84124_calculated"	0.0576917287277859	-0.426433763373006	2.45203521683517	19.4665079140358	2.2984314282761e-08	9.43961539978445e-07
"MED20|9477_calculated"	0.294068486236898	0.363816179011045	2.16547652851763	19.4618324850288	2.3072503345606e-08	9.45641679130052e-07
"LIPE|3991_calculated"	0.192109732264443	0.534863655763375	2.88742921870025	19.4377562027003	2.35320841897374e-08	9.62505553944658e-07
"SNORD114-13|767591_calculated"	-0.370151620050494	-0.358606664726047	5.17851640177728	19.3737058065226	2.48003090341993e-08	1.01190766310685e-06
"OS9|10956_calculated"	-0.309048944969518	-0.590116581942262	2.97546356497413	19.3717015385395	2.48410910747195e-08	1.01190766310685e-06
"HHAT|55733_calculated"	0.528111483837219	0.205326228529487	2.19427823325324	19.343353556336	2.54252219882583e-08	1.03359728655925e-06
"FGF13|2258|1of2_calculated"	-1.18294317776147	-1.19695625685846	2.33139553817194	19.3336506427551	2.56283329194424e-08	1.0397409466973e-06
"SNORD113-3|767563_calculated"	-0.816494557403255	-0.775632485664186	2.11448548459202	19.3307359683703	2.5689665675675e-08	1.04011943963396e-06
"TNNI2|7136_calculated"	0.898109759782601	1.25074565419597	2.15462008894629	19.3262034414264	2.57853375451356e-08	1.04188391159648e-06
"GRHPR|9380_calculated"	-0.429412353387492	-0.548798719765184	3.04872099235842	19.3218439680814	2.58776965884479e-08	1.04350768037408e-06
"PRKAR2B|5577_calculated"	1.52259847343347	1.36595643402763	4.05059307457471	19.3144385152782	2.60353547908544e-08	1.04761751948932e-06
"CD84|8832_calculated"	1.00980022626596	0.989695244507254	2.13939428358827	19.3121453392481	2.60843720166833e-08	1.04761751948932e-06
"MPPE1|65258_calculated"	0.25915535908883	-0.0657076601535533	4.03953406402245	19.305965505587	2.62169327313245e-08	1.05083140593031e-06
"CYP4F11|57834_calculated"	-0.546069863793923	-0.678717738188461	6.22627357702839	19.299416246821	2.63581615585574e-08	1.05257551261812e-06
"FAM198A|729085_calculated"	-0.548179483070952	-0.467818442822243	2.96733918827167	19.2990677405092	2.63656983061686e-08	1.05257551261812e-06
"DNAJB11|51726_calculated"	-0.428415840607262	-0.574004681898419	6.17235641729729	19.2964895016865	2.64215226756792e-08	1.05270293831924e-06
"RABGEF1|27342_calculated"	0.0246161830606043	-0.289444022179085	4.94381493771673	19.2919149034461	2.6520866870355e-08	1.05456035442141e-06
"CORO2B|10391_calculated"	-0.778693068577091	-0.623661322428774	2.17802544007605	19.2704931213097	2.69911231262599e-08	1.07112986834985e-06
"ANKRD24|170961_calculated"	0.22676486283395	0.293155258328952	3.51736539005946	19.2671435954395	2.70654114242644e-08	1.07195107702319e-06
"NKX3-2|579_calculated"	-0.416350846800564	-0.43846629526916	6.91091029834782	19.2616827207646	2.71869704618266e-08	1.07463754191106e-06
"IRAK1|3654_calculated"	0.551199612885696	0.479432766046465	2.22366462678867	19.2553173328417	2.73293610835628e-08	1.07813520913676e-06
"C14orf139|79686_calculated"	-0.80527900120979	-0.8612822361436	2.48032694557813	19.2344621577403	2.78011866477406e-08	1.09458963413673e-06
"CARNS1|57571_calculated"	-0.73937158015024	-0.526931188258603	2.42155044444771	19.2264069345063	2.79856252989177e-08	1.098124398289e-06
"ZSCAN21|7589_calculated"	-0.225624411941421	-0.480377841033802	4.20835042967123	19.2241916425056	2.80365649674022e-08	1.098124398289e-06
"CALCRL|10203_calculated"	0.83006816325771	1.19256754618396	2.24787456822735	19.2233615991238	2.80556755925044e-08	1.098124398289e-06
"ANK3|288_calculated"	0.352958622126128	0.111605276438086	3.25707419897182	19.2108104077302	2.83462608145725e-08	1.10733117685989e-06
"RHOBTB2|23221_calculated"	0.506371986092777	0.70488564094434	5.32879508955188	19.146138530175	2.98925128089925e-08	1.16545837951785e-06
"TMCO4|255104_calculated"	0.442793794650645	0.167221488896507	2.55844055598871	19.1414335432947	3.00082800047297e-08	1.16769573613735e-06
"FAM114A1|92689_calculated"	-0.635766674142612	-0.689226484320537	4.95447098733462	19.1346486735063	3.01760220554786e-08	1.17194294588666e-06
"ZNF18|7566_calculated"	-0.0443415628842507	-0.333096902700787	2.1567935828086	19.1162295885598	3.06361937958164e-08	1.18750874439947e-06
"C7orf49|78996_calculated"	-0.116371214219535	-0.395814145125666	2.63837651678597	19.1064085931925	3.08844502554571e-08	1.19481603396402e-06
"ACCS|84680_calculated"	-0.826737509200278	-1.26779194764302	2.17800387050198	19.082382062552	3.15004084384028e-08	1.21629279763802e-06
"CDCA7|83879_calculated"	-1.11718447559488	-0.194415396722592	4.25973897800045	19.0755824286399	3.16769729991533e-08	1.2207536357535e-06
"CD320|51293_calculated"	-0.811811055157682	-0.243857300982187	5.12249335215774	19.0707908229647	3.18019964184246e-08	1.22113794743936e-06
"TMEM229B|161145_calculated"	0.667580663246824	0.608529109700476	3.47680064825203	19.0705209400651	3.18090530781413e-08	1.22113794743936e-06
"CITED2|10370_calculated"	-0.845260632593703	-0.580041307705026	2.59326960378196	19.056990967794	3.21648601291829e-08	1.23243173839806e-06
"SRPK2|6733_calculated"	-0.224028357236634	-0.535571435083931	2.20696736469981	19.0523122751052	3.22888333511422e-08	1.23308794628606e-06
"FBXL17|64839_calculated"	0.135062826434838	-0.266321052562943	6.59890874398979	19.0516926153414	3.23052889282483e-08	1.23308794628606e-06
"ITPKA|3706_calculated"	-0.627843965924244	-0.863118580625259	5.47127121069655	19.041947962272	3.25651845447348e-08	1.24064048776998e-06
"CALN1|83698_calculated"	-0.0528799573212989	1.02785073271301	5.98543572837279	19.0337086829739	3.27865802296058e-08	1.24670036344552e-06
"ZNF354C|30832_calculated"	0.0740035258819444	0.715316531285857	2.70914861879476	18.9821205600974	3.42078241386832e-08	1.29827455521405e-06
"SPOCK1|6695_calculated"	0.460864601726472	0.0724988206319157	5.81757584348572	18.9724213093645	3.44819168699495e-08	1.30619852143155e-06
"COCH|1690_calculated"	-0.807670547397562	-1.39657980025603	7.42376982806663	18.956847629379	3.49266705091888e-08	1.32054506021604e-06
"PLXNC1|10154_calculated"	1.19278281617231	1.08657334805551	5.62800413009259	18.9350640456927	3.55585180818062e-08	1.3418979625551e-06
"C20orf132|140699_calculated"	-0.199486682370165	-0.346303393915774	6.19174481959389	18.922634146809	3.59242233012402e-08	1.35314574434672e-06
"LUZP1|7798_calculated"	-0.500683335101889	-0.029956374312127	2.66402900979009	18.9196742899893	3.60118657858659e-08	1.35389723229907e-06
"LOC643837|643837_calculated"	-0.300223509825714	0.106310826591323	4.76942670605801	18.9103499724315	3.6289378563914e-08	1.36177084551002e-06
"ZNF677|342926_calculated"	0.000359037353891837	0.37250261373316	3.83099253960777	18.8997232266978	3.66082928250784e-08	1.37116566440898e-06
"DIRC3|729582_calculated"	0.176311588103615	0.100002444072451	2.50679263642065	18.8937436153924	3.678898881375e-08	1.37535806591367e-06
"C2orf54|79919_calculated"	-0.264893593904708	-0.338156977434457	2.15395085037678	18.8879293387606	3.69655535718197e-08	1.37938066602606e-06
"FAM43A|131583_calculated"	-0.784915479870627	-0.188123913285377	2.54864365480825	18.8747500944019	3.7368953339841e-08	1.39183693808223e-06
"PWWP2B|170394_calculated"	0.740807828700931	0.697846479401859	2.61527809417343	18.8646937491189	3.76797576390258e-08	1.40080452144638e-06
"ZNF746|155061_calculated"	0.218474448609071	-0.266756791769184	7.26372282526416	18.8528128798893	3.80503221077362e-08	1.41195638678447e-06
"PPFIA3|8541_calculated"	0.149143946844435	0.528849975406261	2.59668082830766	18.8413361422037	3.84117814765842e-08	1.42061296754092e-06
"GFRA3|2676_calculated"	-0.452608396957004	-0.476415290662705	6.63968700714456	18.8408976799893	3.84256594890075e-08	1.42061296754092e-06
"CROCC|9696_calculated"	0.290680006101541	0.696034241935688	3.00203699799233	18.8368863617298	3.85528596092771e-08	1.42268587646707e-06
"CYP2S1|29785_calculated"	-1.34847642357172	-0.328382526349196	4.42446393034775	18.8110156932747	3.93835197007296e-08	1.45066257372798e-06
"SPON1|10418_calculated"	0.0878357240143581	1.23024449568066	7.27463981799458	18.8006693798559	3.97207669934544e-08	1.46039533205162e-06
"KIAA1804|84451_calculated"	0.221647428199883	0.649441690621419	2.78793374785747	18.7821070487218	4.03331608915506e-08	1.48019000182001e-06
"EXOC6B|23233_calculated"	0.268401872491162	0.460705346024987	8.34535425767715	18.757427683972	4.11621785240091e-08	1.50076955926027e-06
"TRPM6|140803_calculated"	-0.197145776814791	-0.169102595686915	4.0144846465264	18.7573007455083	4.1166486831631e-08	1.50076955926027e-06
"EMILIN1|11117_calculated"	-1.56635131874283	-0.96427261166029	2.2110443734841	18.756802952639	4.1183386386348e-08	1.50076955926027e-06
"LAYN|143903_calculated"	-0.354663213373096	0.175637794445284	2.26467151008448	18.754718466056	4.12542287959947e-08	1.50076955926027e-06
"SPARC|6678_calculated"	-1.95099455268547	-1.11941938983256	2.57124178359402	18.7542813683087	4.12690994246862e-08	1.50076955926027e-06
"CALU|813_calculated"	-0.370814505118634	-0.648583245422794	4.27744915101089	18.7440697741724	4.1618058014001e-08	1.51071284634852e-06
"TRIM36|55521_calculated"	-0.554016583749293	-0.72588246093659	3.54748860585007	18.7397551908074	4.17663947340411e-08	1.51088351733659e-06
"SSC5D|284297|2of2_calculated"	-0.671515299313718	-0.57697064696251	6.56605770084273	18.7395390270231	4.17738405623285e-08	1.51088351733659e-06
"P4HB|5034_calculated"	-0.9581896026014	-0.997431405722556	2.2827257184432	18.7305185085559	4.20857549578703e-08	1.51941730128586e-06
"WNT6|7475_calculated"	0.237986369375099	0.443521767405319	3.67603568907379	18.7276103926558	4.21868139900117e-08	1.52032156146707e-06
"IL12A|3592_calculated"	0.745763370810994	0.197095478937984	4.27932977316885	18.7019580888241	4.30889483592664e-08	1.54406635238339e-06
"SH3BGRL2|83699_calculated"	0.552661022857679	0.801322152720108	2.56008391692623	18.7019003293797	4.30910014916153e-08	1.54406635238339e-06
"ARSB|411_calculated"	-0.12565069869769	-0.551859405235468	2.53238534680049	18.7009852696635	4.31235416472721e-08	1.54406635238339e-06
"EIF4H|7458_calculated"	0.150513349570234	-0.201986730669339	2.11949712621574	18.7001154289316	4.31544968242745e-08	1.54406635238339e-06
"PSTPIP2|9050_calculated"	0.777955984673279	0.645363719417417	5.44927528725161	18.6679410765976	4.43154200781928e-08	1.58006524388122e-06
"ZNF583|147949_calculated"	-0.0492607266862823	0.303688342238552	2.16760956850185	18.6678537353356	4.43186141601602e-08	1.58006524388122e-06
"TUBG2|27175_calculated"	0.589166730716296	0.684675516877017	5.90611988135603	18.6428391579506	4.52430505377203e-08	1.61015347652125e-06
"CD59|966_calculated"	0.998536650316874	1.36174833640807	5.34750752097552	18.6273781670532	4.58241532105424e-08	1.62793763474966e-06
"CLEC11A|6320_calculated"	-1.88620998169568	-2.87985302568501	2.12454869821684	18.6229519966685	4.59918968816191e-08	1.63058197061591e-06
"ADPRH|141_calculated"	-0.23637790793028	-0.937629097431382	2.15752323625606	18.6211165856837	4.606163758802e-08	1.63058197061591e-06
"FANCE|2178_calculated"	0.0727382722313237	0.453360740644764	2.144079972352	18.5864110780206	4.74006733390171e-08	1.6750192004482e-06
"C9orf139|401563_calculated"	1.01563594958751	0.619248412729358	5.29054417066177	18.5791937984271	4.76840442319325e-08	1.68206096769468e-06
"HS3ST3A1|9955_calculated"	-0.255629893335618	-0.204490509861045	4.02900801160358	18.5583197620382	4.85132994293583e-08	1.70830017937781e-06
"DKFZP586I1420|222161_calculated"	-0.0323593592870631	-0.536761337436654	6.31370196809734	18.5531203698065	4.87221130800993e-08	1.7126379327154e-06
"MLLT1|4298_calculated"	-0.462973585759776	-0.4533021095111	3.1830020279677	18.5397863794415	4.92617860941565e-08	1.72857014678811e-06
"ACOT11|26027_calculated"	-0.713512100275218	-0.16473681914543	2.11444119048254	18.5120589808642	5.04034483895529e-08	1.76553304945613e-06
"TRIM9|114088_calculated"	0.260177211760001	0.244207127908236	2.22037235785911	18.5090295982989	5.05297923755712e-08	1.76686429598566e-06
"KDM5B|10765_calculated"	-0.880792848850321	-0.592694515971666	5.15101557366785	18.4861446475121	5.14946438756988e-08	1.79745963727374e-06
"DPPA4|55211_calculated"	1.01927027695723	1.34353606112846	2.11579266261441	18.4805372650804	5.17338853148803e-08	1.8026645299354e-06
"PNRC2|55629_calculated"	0.413562865954196	0.383992008270944	5.37925626960329	18.4576613833855	5.27215998351455e-08	1.83387015079826e-06
"PIK3R3|8503_calculated"	0.364053231801553	0.441774428837095	4.01241117447741	18.4543867677157	5.28645404182147e-08	1.83387015079826e-06
"PLEKHG6|55200_calculated"	-0.455012218000627	-0.561659411705793	6.70701600017885	18.4534727407951	5.29045086250984e-08	1.83387015079826e-06
"GCLM|2730_calculated"	0.669831165796237	0.815099613488362	2.11656905150384	18.4491352555227	5.30945934874234e-08	1.83727502481307e-06
"ATP1A3|478_calculated"	0.506835585010733	0.797309873810331	4.57746281058456	18.4040431613593	5.51120895065326e-08	1.90379430435261e-06
"C20orf166|128826_calculated"	0.197197226343045	0.0082074648307247	6.49053745962574	18.3878452215604	5.58555934014699e-08	1.92615124762552e-06
"MEST|4232_calculated"	-1.92697606904734	-1.87062124948028	6.23830524035159	18.3762964666531	5.63918818674648e-08	1.9412978127903e-06
"TMIGD2|126259_calculated"	-1.40159465437375	-0.55613666709659	3.76268883067562	18.3489833543414	5.76810349878211e-08	1.98226525909177e-06
"ANKLE2|23141_calculated"	-0.394954529811417	-0.312243158457986	2.35988008805368	18.3382135739563	5.81975155073522e-08	1.99658406117076e-06
"KHK|3795_calculated"	0.202619814219901	0.511259660914359	2.15201474812968	18.3191498051094	5.9123241329956e-08	2.02486977712406e-06
"SUMF2|25870_calculated"	-0.0965057702016111	-0.591623347914376	3.73756989335372	18.2758015623915	6.12840320056743e-08	2.09528534041964e-06
"TTC21A|199223_calculated"	-0.150535446906527	-0.398488924151469	2.19053359295927	18.2692158697353	6.16192295206107e-08	2.10315052839887e-06
"TBC1D2B|23102_calculated"	-0.528912574776347	-0.570887479597722	2.89771026375328	18.2559709557823	6.22989923814822e-08	2.12272938095745e-06
"CHRM5|1133_calculated"	-0.371486746993222	-0.365994963189185	2.46571184401217	18.2470652769758	6.27603139522894e-08	2.13481129142813e-06
"CD99|4267|1of2_calculated"	-0.748745767884361	-1.16005736691099	6.23666007550943	18.2184198019359	6.42677351625119e-08	2.18237516296333e-06
"ELOVL6|79071_calculated"	0.417628523681558	1.14803363097398	2.29861569251108	18.2124500849518	6.45864640754036e-08	2.18948113215618e-06
"SNORD114-10|767588_calculated"	-0.714932262727802	-0.671004199814041	2.46134397236391	18.201542216754	6.51729807955703e-08	2.20562570032521e-06
"ANXA8L2|244_calculated"	-0.234839246935452	-0.269439265429781	2.18997236947701	18.182225467842	6.62248925708332e-08	2.23743931808992e-06
"ACSM1|116285_calculated"	-1.06577412822886	-1.54074602172554	2.12044348070865	18.1781858845533	6.64470337770816e-08	2.24115872272413e-06
